"","tissue","sample","technology","gene","totalUMI","totalCells","p","ci.low","ci.high","z","pval","qval","bias","xchr"
"8014","Cerebellum","Mouse 3","Slide-seq","Rpsa",13297,10022,0.470952226645461,0.46158785619223,0.480337088779418,-6.18243651766538,3.15598485280525e-10,2.06281396584311e-09,"low_bias",FALSE
"8015","Cerebellum","Mouse 3","Slide-seq","Rras",306,266,0.381157266445394,0.323739191674403,0.442101478543439,-3.84631968106783,5.99526499595043e-05,0.000208716513587834,"paternal",FALSE
"8016","Cerebellum","Mouse 3","Slide-seq","Rreb1",451,390,0.586494050641683,0.536339823826454,0.634915987624545,3.42848671038942,0.000303478125393991,0.000927595341606038,"low_bias",FALSE
"8017","Cerebellum","Mouse 3","Slide-seq","Rrp7a",1506,1190,0.410908452975241,0.385114157466778,0.437201990724812,-6.69004780614409,1.11548851598846e-11,8.21959968373203e-11,"low_bias",FALSE
"8018","Cerebellum","Mouse 3","Slide-seq","Rsad1",560,484,0.670570835790046,0.62681249272422,0.711559360892411,7.39606950787173,7.01372998493858e-14,6.04667424514747e-13,"maternal",FALSE
"8019","Cerebellum","Mouse 3","Slide-seq","Rsl1d1",2356,1939,0.463573546026653,0.441156208768426,0.486139083133593,-3.22549983406043,0.000628764543404416,0.00181451685585201,"low_bias",FALSE
"8020","Cerebellum","Mouse 3","Slide-seq","Rsl24d1",803,701,0.41227636567688,0.375711476701494,0.449835667641469,-4.62790598980581,1.84690807064022e-06,8.09722343029886e-06,"low_bias",FALSE
"8021","Cerebellum","Mouse 3","Slide-seq","Rslcan18",303,283,0.103594219077033,0.072709324448393,0.145539110598566,-11.1265313364603,4.65958463290404e-29,9.49954028385598e-28,"paternal",FALSE
"8022","Cerebellum","Mouse 3","Slide-seq","Rsph1",208,169,0.798395112234915,0.73038477125904,0.852709491155619,7.249027289921,2.09887656378847e-13,1.7506974465062e-12,"maternal",FALSE
"8023","Cerebellum","Mouse 3","Slide-seq","Rsph3a",652,539,0.599348151185808,0.556669363857258,0.640571160269418,4.60037878274295,2.10861686732764e-06,9.15182048703849e-06,"low_bias",FALSE
"8024","Cerebellum","Mouse 3","Slide-seq","Rsph3b",144,129,0.0752031119260057,0.0403662538585517,0.135848773127595,-7.61369153228259,1.33188052176646e-14,1.2185668559948e-13,"paternal",FALSE
"8025","Cerebellum","Mouse 3","Slide-seq","Rsrc1",1156,1004,0.456344916559488,0.425199460384716,0.487835535580817,-2.77006312983702,0.00280227143534738,0.00697258089425016,"low_bias",FALSE
"8026","Cerebellum","Mouse 3","Slide-seq","Rtf2",2603,2152,0.403954537979539,0.383171157725819,0.425088338122651,-8.93308880602322,2.07138435108918e-19,2.63036998895652e-18,"low_bias",FALSE
"8027","Cerebellum","Mouse 3","Slide-seq","Rtl8a",997,957,0.613493809579411,0.581638769387212,0.644406208612116,6.97297656035028,1.55152171445118e-12,1.22217664486394e-11,"maternal",FALSE
"8028","Cerebellum","Mouse 3","Slide-seq","Rtl8b",744,706,0.56058819738745,0.523011093581914,0.59748328573423,3.21644699999197,0.000648942520085826,0.00186423487588292,"low_bias",FALSE
"8029","Cerebellum","Mouse 3","Slide-seq","Rtn1",11326,8361,0.450724647478662,0.440660176611622,0.460829602366799,-9.70758583766435,1.39943805405223e-22,2.10582107181193e-21,"low_bias",FALSE
"8030","Cerebellum","Mouse 3","Slide-seq","Rtn4",4843,3740,0.526628160901966,0.511105922361761,0.542099097285253,3.42905112091792,0.000302847715253509,0.000926156440551763,"low_bias",FALSE
"8031","Cerebellum","Mouse 3","Slide-seq","Rtraf",3867,3098,0.459598353876316,0.442082632627135,0.477214460834764,-4.57808359945151,2.34627581900721e-06,1.01138521138317e-05,"low_bias",FALSE
"8032","Cerebellum","Mouse 3","Slide-seq","Rufy1",632,549,0.436215126085619,0.394485007133666,0.478868532416462,-2.98366797987881,0.00142407824174659,0.0037877069712496,"low_bias",FALSE
"8033","Cerebellum","Mouse 3","Slide-seq","Rundc1",690,587,0.607330329902512,0.566486871334427,0.646725466067585,5.17409006545122,1.14512168736636e-07,5.86553602456484e-07,"maternal",FALSE
"8034","Cerebellum","Mouse 3","Slide-seq","Rundc3a",2221,1949,0.458938764978437,0.436652090806735,0.481390926293406,-3.65224276978863,0.000129979973147371,0.000427850744943431,"low_bias",FALSE
"8035","Cerebellum","Mouse 3","Slide-seq","Rusc1",957,854,0.54862166453044,0.514541691262638,0.582251577050795,2.84988551571464,0.00218674840707102,0.00556232969427106,"low_bias",FALSE
"8036","Cerebellum","Mouse 3","Slide-seq","Rusc2",764,701,0.373917103932216,0.338223943470899,0.411037434840846,-6.61805969170037,1.81972038130152e-11,1.32074405059835e-10,"paternal",FALSE
"8037","Cerebellum","Mouse 3","Slide-seq","Rwdd3",382,328,0.759131132193692,0.708829639735704,0.803155938172334,8.89120373567051,3.02252112561037e-19,3.78552340975835e-18,"maternal",FALSE
"8038","Cerebellum","Mouse 3","Slide-seq","Rwdd4a",1349,1119,0.45197215329403,0.422601302673132,0.481681393412087,-3.22794448951596,0.000623415833835436,0.00179971345424875,"low_bias",FALSE
"8039","Cerebellum","Mouse 3","Slide-seq","Rxrb",645,574,0.0474861147051991,0.0328131275341019,0.0682573445432755,-15.5817129573771,4.84611349440361e-55,1.96136297881872e-53,"paternal",FALSE
"8040","Cerebellum","Mouse 3","Slide-seq","S100a1",1721,1501,0.449017393928376,0.423796226720027,0.474503483955703,-3.99039819456396,3.29812291463956e-05,0.00011989990206495,"low_bias",FALSE
"8041","Cerebellum","Mouse 3","Slide-seq","S100a10",1223,1012,0.306782878552425,0.279009456131781,0.336032428189688,-12.1511265591304,2.82902648624949e-34,6.95906635060653e-33,"paternal",FALSE
"8042","Cerebellum","Mouse 3","Slide-seq","S100a16",1575,1377,0.453606554875377,0.427173242045538,0.480304062423417,-3.46944781017662,0.000260764690929917,0.000807859238567194,"low_bias",FALSE
"8043","Cerebellum","Mouse 3","Slide-seq","S1pr1",1825,1461,0.440897663405032,0.416177478656789,0.465914391208346,-4.70496823642411,1.2695274127724e-06,5.6656367318512e-06,"low_bias",FALSE
"8044","Cerebellum","Mouse 3","Slide-seq","S1pr5",166,139,0.645274608436134,0.560948869738474,0.72144692082081,3.38693065365536,0.000353396253451003,0.00106825004354431,"maternal",FALSE
"8045","Cerebellum","Mouse 3","Slide-seq","Sacm1l",609,555,0.559224159026783,0.517142238209875,0.600471973004257,2.80978166158167,0.00247875595780753,0.00624256242533293,"low_bias",FALSE
"8046","Cerebellum","Mouse 3","Slide-seq","Samd4",642,543,0.583117470810705,0.540845008711008,0.624202275090682,3.90579176392991,4.69586818780297e-05,0.000166513824043976,"low_bias",FALSE
"8047","Cerebellum","Mouse 3","Slide-seq","Samhd1",285,254,0.242136666504116,0.193003481593753,0.29914126940187,-7.87955767357733,1.64271013039612e-15,1.61248583409015e-14,"paternal",FALSE
"8048","Cerebellum","Mouse 3","Slide-seq","Sap30",381,359,0.693620836903875,0.643221641588922,0.73978077693353,7.17614109050912,3.58532775197942e-13,2.96647057505165e-12,"maternal",FALSE
"8049","Cerebellum","Mouse 3","Slide-seq","Sar1a",3310,2685,0.529416207879195,0.510336852772923,0.548409985891869,3.08187362881622,0.00102851072417456,0.00282333582018648,"low_bias",FALSE
"8050","Cerebellum","Mouse 3","Slide-seq","Sardh",157,143,0.321712961688868,0.249028491285455,0.404193730868652,-4.16838546808363,1.53382418522236e-05,5.86055219449234e-05,"paternal",FALSE
"8051","Cerebellum","Mouse 3","Slide-seq","Sarnp",187,175,0.205699001014525,0.151211876525374,0.273493515487933,-7.22333186069008,2.53645061031274e-13,2.10925892857586e-12,"paternal",FALSE
"8052","Cerebellum","Mouse 3","Slide-seq","Sart3",954,824,0.39967494045182,0.366462975103171,0.433835691245216,-5.78685788884282,3.58575998509112e-09,2.11035845540893e-08,"paternal",FALSE
"8053","Cerebellum","Mouse 3","Slide-seq","Sass6",167,146,0.64673482920974,0.564573921920551,0.721052530371623,3.50590165614401,0.000227531662427303,0.000714602499427645,"maternal",FALSE
"8054","Cerebellum","Mouse 3","Slide-seq","Sat1",2665,2088,0.549873611662612,0.529822307511889,0.569764187112202,4.95881037008219,3.5463078002542e-07,1.6934124447649e-06,"low_bias",TRUE
"8055","Cerebellum","Mouse 3","Slide-seq","Sat2",309,256,0.346647296929265,0.290135765670156,0.407841961897613,-4.85834942774624,5.91841874699011e-07,2.75032400595423e-06,"paternal",FALSE
"8056","Cerebellum","Mouse 3","Slide-seq","Sbds",3756,2989,0.536403077163087,0.518409783618014,0.554302078511654,4.04084499692142,2.66294763178767e-05,9.81111109541142e-05,"low_bias",FALSE
"8057","Cerebellum","Mouse 3","Slide-seq","Sbf1",1529,1313,0.543094119340567,0.515703748087937,0.570226365735937,3.14278277352281,0.000836749916290541,0.00234552620683831,"low_bias",FALSE
"8058","Cerebellum","Mouse 3","Slide-seq","Sbk1",3474,3044,0.561043619019361,0.543325137527671,0.578607821372209,6.84874449373941,3.72504607565925e-12,2.84697474954571e-11,"low_bias",FALSE
"8059","Cerebellum","Mouse 3","Slide-seq","Scaper",2607,2078,0.224086697413583,0.206524329546924,0.242685751406533,-23.8854807391089,2.16771183546191e-126,1.95713411430275e-124,"paternal",FALSE
"8060","Cerebellum","Mouse 3","Slide-seq","Scd3",529,431,0.405099999147157,0.359624131210709,0.452265108990833,-3.98740608938022,3.33998161040581e-05,0.000121260666862988,"low_bias",FALSE
"8061","Cerebellum","Mouse 3","Slide-seq","Scg3",8970,6435,0.562511316779894,0.55096306279409,0.573992213770848,10.7424044734561,3.21731672307209e-27,6.06272343962393e-26,"low_bias",FALSE
"8062","Cerebellum","Mouse 3","Slide-seq","Scg5",607,548,0.663662266880168,0.622222150168074,0.702728402465591,7.52388263626935,2.65865396831564e-14,2.36401526013867e-13,"maternal",FALSE
"8063","Cerebellum","Mouse 3","Slide-seq","Sclt1",814,662,0.590768446929567,0.552263674422485,0.62819121518088,4.66741127767185,1.52509195118995e-06,6.7366427263315e-06,"low_bias",FALSE
"8064","Cerebellum","Mouse 3","Slide-seq","Scn1a",1622,1366,0.460877141708813,0.434571481375475,0.487402536783423,-2.94727615478588,0.00160293381741976,0.00420622939761123,"low_bias",FALSE
"8065","Cerebellum","Mouse 3","Slide-seq","Scoc",5149,4195,0.858621874678112,0.847925671111913,0.868682268407872,42.2125543296779,0,0,"maternal",FALSE
"8066","Cerebellum","Mouse 3","Slide-seq","Scrn1",4681,3754,0.534113375733821,0.518163669321058,0.549993635497851,4.27219814148047,9.67777348585019e-06,3.8523540193675e-05,"low_bias",FALSE
"8067","Cerebellum","Mouse 3","Slide-seq","Scrn3",735,633,0.373727379700342,0.336296740181082,0.412733378052524,-6.31192917882298,1.37789170515742e-10,9.30218426423451e-10,"paternal",FALSE
"8068","Cerebellum","Mouse 3","Slide-seq","Scrt1",137,135,0.888894955817798,0.82237006451073,0.93254884469934,7.60309514362419,1.44565378610393e-14,1.31388180383074e-13,"maternal",FALSE
"8069","Cerebellum","Mouse 3","Slide-seq","Sdf4",5602,4401,0.440575194814672,0.425950997426712,0.455303253452815,-8.01941253377674,5.31260483178629e-16,5.39534750283759e-15,"low_bias",FALSE
"8070","Cerebellum","Mouse 3","Slide-seq","Sdhaf1",964,811,0.285935523149453,0.255423392167118,0.318533243619945,-11.8330705111261,1.31664766961035e-32,3.0472048601461e-31,"paternal",FALSE
"8071","Cerebellum","Mouse 3","Slide-seq","Sdhaf3",634,521,0.568398243736639,0.524857247278887,0.610907150792671,3.13204218910786,0.000867974640253862,0.00242313273677395,"low_bias",FALSE
"8072","Cerebellum","Mouse 3","Slide-seq","Sdhaf4",2600,2025,0.558734611518857,0.536764566642215,0.58047706380098,5.32170384116545,5.13999171383562e-08,2.71576668301437e-07,"low_bias",FALSE
"8073","Cerebellum","Mouse 3","Slide-seq","Sdhc",10810,7744,0.47775368893126,0.466886839365958,0.488641637322039,-4.08432972560162,2.21021131406532e-05,8.24289430611016e-05,"low_bias",FALSE
"8074","Cerebellum","Mouse 3","Slide-seq","Sdhd",611,573,0.0332101529760129,0.0211140340313633,0.0518688807194767,-14.4885059062555,7.16121920281872e-48,2.47212508278818e-46,"paternal",FALSE
"8075","Cerebellum","Mouse 3","Slide-seq","Sec14l1",705,660,0.384876322344656,0.348092191575155,0.42302520379141,-5.9154487724178,1.65485955740771e-09,1.00862953439627e-08,"paternal",FALSE
"8076","Cerebellum","Mouse 3","Slide-seq","Sec14l2",484,421,0.409662927419587,0.362779030598711,0.458248595430006,-3.69117382816252,0.00011161075736526,0.000372005672419058,"low_bias",FALSE
"8077","Cerebellum","Mouse 3","Slide-seq","Sec22b",1663,1340,0.552709636082267,0.525715699851844,0.579396390560942,3.89477350033352,4.91452659755471e-05,0.0001735930805052,"low_bias",FALSE
"8078","Cerebellum","Mouse 3","Slide-seq","Sec24a",482,426,0.581992621361243,0.533826592079471,0.628644012853909,3.38671388047644,0.000353675581188948,0.00106870120450474,"low_bias",FALSE
"8079","Cerebellum","Mouse 3","Slide-seq","Sec61g",2983,2532,0.948596173377542,0.939194696369938,0.956611185121953,32.7696977597885,7.95789463545747e-236,1.55671576964092e-233,"maternal",FALSE
"8080","Cerebellum","Mouse 3","Slide-seq","Selenom",8414,6877,0.551186477258643,0.539679877466445,0.5626385450206,8.85404321390115,4.22023420473934e-19,5.26152416178124e-18,"low_bias",FALSE
"8081","Cerebellum","Mouse 3","Slide-seq","Selenop",10542,7358,0.543717691898543,0.532838905023353,0.554554927998604,8.01026093920543,5.72326572609378e-16,5.79092995142691e-15,"low_bias",FALSE
"8082","Cerebellum","Mouse 3","Slide-seq","Selenow",8618,7144,0.450339876927567,0.439196015023458,0.461533790762176,-8.83253044834892,5.11669271738514e-19,6.31212422913458e-18,"low_bias",FALSE
"8083","Cerebellum","Mouse 3","Slide-seq","Sem1",8969,6599,0.543941846738545,0.53210320317876,0.555731045360569,7.39926497626197,6.84701778159206e-14,5.9153625755584e-13,"low_bias",FALSE
"8084","Cerebellum","Mouse 3","Slide-seq","Sema3e",165,156,0.67032217487835,0.591558034228946,0.740558843381844,4.18381101188225,1.43331224938977e-05,5.51315236001233e-05,"maternal",FALSE
"8085","Cerebellum","Mouse 3","Slide-seq","Sema6c",171,158,0.621369841748353,0.543676359191681,0.693297567440779,3.09396496781013,0.000987504028885437,0.00272808779466132,"maternal",FALSE
"8086","Cerebellum","Mouse 3","Slide-seq","Sephs2",865,759,0.591304327824389,0.555297476828748,0.626357455976732,5.01637835509491,2.63272940740575e-07,1.28294809082121e-06,"low_bias",FALSE
"8087","Cerebellum","Mouse 3","Slide-seq","Sept1",248,212,0.377369749548168,0.313453335573674,0.445855384903696,-3.53500782228892,0.00020388154367089,0.000646753190270283,"paternal",FALSE
"8088","Cerebellum","Mouse 3","Slide-seq","Sept4",9781,6950,0.445757246419675,0.434787587385975,0.456780000810628,-9.7865716780879,6.42909204393307e-23,9.79989243654065e-22,"low_bias",FALSE
"8089","Cerebellum","Mouse 3","Slide-seq","Sept8",4832,3870,0.53461009944063,0.518972702734991,0.55017975971375,4.42057585492621,4.92191111772111e-06,2.02597303322629e-05,"low_bias",FALSE
"8090","Cerebellum","Mouse 3","Slide-seq","Serbp1",6567,5199,0.462990582173013,0.44963550267868,0.476398971988018,-5.50979909897089,1.79621739315234e-08,9.99845670876667e-08,"low_bias",FALSE
"8091","Cerebellum","Mouse 3","Slide-seq","Serf1",2602,2035,0.577420014287479,0.555551086689603,0.598989610682363,7.01035460887762,1.18857426610069e-12,9.49011289629082e-12,"low_bias",FALSE
"8092","Cerebellum","Mouse 3","Slide-seq","Sergef",926,766,0.416095907649699,0.381140429787625,0.45191619916072,-4.64489761802166,1.70122573094519e-06,7.4784754443262e-06,"low_bias",FALSE
"8093","Cerebellum","Mouse 3","Slide-seq","Serinc1",11391,8206,0.580269951815636,0.570093932527826,0.590378170213728,15.553563082398,7.52475094848538e-55,3.03055655846842e-53,"low_bias",FALSE
"8094","Cerebellum","Mouse 3","Slide-seq","Serinc3",1706,1508,0.589250480571515,0.564009119729631,0.614030546388757,6.97877376825787,1.48883756742054e-12,1.17618167826223e-11,"low_bias",FALSE
"8095","Cerebellum","Mouse 3","Slide-seq","Serinc4",183,154,0.610328518484987,0.529608669402722,0.68542428977334,2.71836564065524,0.0032802647336392,0.0080186417886283,"maternal",FALSE
"8096","Cerebellum","Mouse 3","Slide-seq","Serp2",2113,1807,0.446518215410993,0.424072140824531,0.469184488259683,-4.70268759874725,1.28379561086036e-06,5.72620235549878e-06,"low_bias",FALSE
"8097","Cerebellum","Mouse 3","Slide-seq","Serpinb1b",291,240,0.189128189138176,0.145805144222469,0.241681698830688,-9.3252376809013,5.53675600968634e-21,7.71016735179373e-20,"paternal",FALSE
"8098","Cerebellum","Mouse 3","Slide-seq","Serpine2",3065,2338,0.42593023614013,0.405875168709737,0.446231978636428,-7.22976832788418,2.41909335128441e-13,2.01574756330149e-12,"low_bias",FALSE
"8099","Cerebellum","Mouse 3","Slide-seq","Serpini1",4110,3187,0.58139571823418,0.564204275059692,0.598391720632002,9.35076549117858,4.35078228317426e-21,6.11043200659141e-20,"low_bias",FALSE
"8100","Cerebellum","Mouse 3","Slide-seq","Set",4665,3812,0.630209114247683,0.615122195444526,0.645045900115636,16.6030067620864,3.31428302637858e-62,1.45615771896933e-60,"maternal",FALSE
"8101","Cerebellum","Mouse 3","Slide-seq","Setd4",166,151,0.337752964638881,0.265509300384217,0.418454675642686,-3.91235863146222,4.56995218044089e-05,0.000162399338730546,"paternal",FALSE
"8102","Cerebellum","Mouse 3","Slide-seq","Setd6",297,259,0.612126932479377,0.550266100019512,0.670572858363834,3.58533219888149,0.000168324702771386,0.000543614684736519,"maternal",FALSE
"8103","Cerebellum","Mouse 3","Slide-seq","Setd7",1586,1404,0.557793480705512,0.531313659120925,0.583948750114768,4.34882032173112,6.84358958178581e-06,2.77253116390297e-05,"low_bias",FALSE
"8104","Cerebellum","Mouse 3","Slide-seq","Sez6",279,276,0.938426245746441,0.903318114291423,0.961331291887567,11.1336935588741,4.29983419332486e-29,8.78791983391967e-28,"maternal",FALSE
"8105","Cerebellum","Mouse 3","Slide-seq","Sez6l2",2904,2398,0.468499908406201,0.448598950873532,0.488501575132322,-3.14766880356124,0.000822890247710994,0.00230903902841309,"low_bias",FALSE
"8106","Cerebellum","Mouse 3","Slide-seq","Sf3b1",1322,1174,0.598449196756263,0.569779420850489,0.626460952775856,6.75961373267349,6.91800564887816e-12,5.1812519973731e-11,"low_bias",FALSE
"8107","Cerebellum","Mouse 3","Slide-seq","Sf3b6",3675,3067,0.573030687659415,0.555326347640699,0.59054986464553,8.17163409178498,1.5212004847618e-16,1.59415601821466e-15,"low_bias",FALSE
"8108","Cerebellum","Mouse 3","Slide-seq","Sfi1",991,896,0.165510713952547,0.142292699126879,0.191670619875178,-18.1170195878405,1.16964263707217e-73,6.28090451384636e-72,"paternal",FALSE
"8109","Cerebellum","Mouse 3","Slide-seq","Sfmbt1",676,564,0.574367424895553,0.532455797188117,0.615236922581274,3.53230488642337,0.000205977049912582,0.000652769836659943,"low_bias",FALSE
"8110","Cerebellum","Mouse 3","Slide-seq","Sft2d1",895,782,0.626241219628407,0.5911211057397,0.660079412691094,6.99720889166089,1.30555920191494e-12,1.03437554512374e-11,"maternal",FALSE
"8111","Cerebellum","Mouse 3","Slide-seq","Sft2d3",282,255,0.368493399797289,0.310492071240499,0.430563770809786,-4.15757946232758,1.60818706945058e-05,6.13125984343665e-05,"paternal",FALSE
"8112","Cerebellum","Mouse 3","Slide-seq","Sfxn2",300,250,0.602788962460316,0.539986256710959,0.662378466394377,3.24828475614519,0.000580515071513262,0.00169071670597411,"maternal",FALSE
"8113","Cerebellum","Mouse 3","Slide-seq","Sgcb",1926,1561,0.559666747390327,0.534626042484017,0.584407459983536,4.74478594706773,1.04363467946535e-06,4.70351208254925e-06,"low_bias",FALSE
"8114","Cerebellum","Mouse 3","Slide-seq","Sgce",595,522,0.00383248785659294,0.000934617043029891,0.0155754102648621,-7.86457468673444,1.85176786527787e-15,1.81336409786924e-14,"paternal",FALSE
"8115","Cerebellum","Mouse 3","Slide-seq","Sgpp2",480,408,0.392342942410205,0.34635207751915,0.440326843757086,-4.42701165733776,4.77737853002171e-06,1.9704288153945e-05,"paternal",FALSE
"8116","Cerebellum","Mouse 3","Slide-seq","Sgsm3",1022,873,0.586650289313831,0.553158980236852,0.619358718924876,5.12296380558505,1.50385050537851e-07,7.56158858763147e-07,"low_bias",FALSE
"8117","Cerebellum","Mouse 3","Slide-seq","Sgta",3552,2892,0.43015767425497,0.412263221112547,0.448236482232382,-7.6613706786702,9.19795284649669e-15,8.53902605500754e-14,"low_bias",FALSE
"8118","Cerebellum","Mouse 3","Slide-seq","Sgtb",868,740,0.426262657367327,0.390543844964134,0.462767750337227,-4.01750238454967,2.94091201761547e-05,0.000107676172623568,"low_bias",FALSE
"8119","Cerebellum","Mouse 3","Slide-seq","Sh3bgr",991,789,0.140028136521104,0.117269160470983,0.166371576406566,-17.8390726321687,1.75740395291629e-71,9.25566081869244e-70,"paternal",FALSE
"8120","Cerebellum","Mouse 3","Slide-seq","Sh3bgrl",1150,1004,0.629083307903447,0.598201859963884,0.658944474449449,8.10828384350367,2.56698477547337e-16,2.6629225903143e-15,"maternal",TRUE
"8121","Cerebellum","Mouse 3","Slide-seq","Sh3bgrl2",924,758,0.358654160658494,0.324886924858485,0.393883383218547,-7.7395254330144,4.98942883032481e-15,4.7281600080679e-14,"paternal",FALSE
"8122","Cerebellum","Mouse 3","Slide-seq","Sh3bp5",2295,1860,0.532705082509706,0.509843286251215,0.555430361708906,2.85951322602208,0.00212145862551467,0.00541974628956111,"low_bias",FALSE
"8123","Cerebellum","Mouse 3","Slide-seq","Sh3glb2",3036,2549,0.385029884002485,0.366221517173333,0.404188175350864,-11.6759043761822,8.46280136548184e-32,1.93139933385552e-30,"paternal",FALSE
"8124","Cerebellum","Mouse 3","Slide-seq","Sh3kbp1",281,226,0.670827591209518,0.605755086627066,0.729947767035292,5.04151740870019,2.30927415208163e-07,1.13339285743744e-06,"maternal",TRUE
"8125","Cerebellum","Mouse 3","Slide-seq","Sh3pxd2a",302,274,0.616791189513585,0.556650834634273,0.67355770317576,3.832592999676,6.33998199986267e-05,0.00021932333520367,"maternal",FALSE
"8126","Cerebellum","Mouse 3","Slide-seq","Sh3yl1",213,179,0.624901264975662,0.550711186400604,0.693655289283639,3.32662929585263,0.000439516143301861,0.00131263708955583,"maternal",FALSE
"8127","Cerebellum","Mouse 3","Slide-seq","Shank1",3427,2879,0.808936195288624,0.794832418745578,0.822287212949884,32.4994499551837,5.42767917626869e-232,1.03706539795869e-229,"maternal",FALSE
"8128","Cerebellum","Mouse 3","Slide-seq","Shank2",3324,2660,0.528899875943574,0.509949270045956,0.547767538696841,3.04844848634485,0.00115013173417683,0.00312379581090805,"low_bias",FALSE
"8129","Cerebellum","Mouse 3","Slide-seq","Shc4",393,341,0.417336629455911,0.365156463495376,0.47143607000903,-3.04296749327329,0.00117128818426665,0.00317286637716282,"low_bias",FALSE
"8130","Cerebellum","Mouse 3","Slide-seq","Shisa5",246,222,0.686506998808299,0.621343198545142,0.745057894472352,5.43227478252787,2.78200775800385e-08,1.52176935684152e-07,"maternal",FALSE
"8131","Cerebellum","Mouse 3","Slide-seq","Shisa9",339,288,0.637445071373113,0.579747363609598,0.691437395591374,4.65288618661394,1.63660466428141e-06,7.20597209096252e-06,"maternal",FALSE
"8132","Cerebellum","Mouse 3","Slide-seq","Shld1",302,253,0.371592609138953,0.312899626993068,0.434335670790423,-4.02278494703533,2.8757003559476e-05,0.000105523689702838,"paternal",FALSE
"8133","Cerebellum","Mouse 3","Slide-seq","Shmt1",176,157,0.286628634930367,0.220149964144112,0.363816655816791,-5.16641158824537,1.19315499936424e-07,6.0963690763536e-07,"paternal",FALSE
"8134","Cerebellum","Mouse 3","Slide-seq","Sidt1",362,310,0.244496155623565,0.199418136290071,0.295996523616664,-8.6203367815199,3.33787384210973e-18,3.85168138859178e-17,"paternal",FALSE
"8135","Cerebellum","Mouse 3","Slide-seq","Sik3",619,575,0.619515732581248,0.578395970859553,0.658989511389975,5.69165312953638,6.29076245013121e-09,3.62192742048199e-08,"maternal",FALSE
"8136","Cerebellum","Mouse 3","Slide-seq","Sil1",260,240,0.403618360598697,0.34247487020306,0.467909836689225,-2.98167431488523,0.0014333839603706,0.00380999114150918,"low_bias",FALSE
"8137","Cerebellum","Mouse 3","Slide-seq","Sirt3",1244,1078,0.446454532973456,0.416508707510942,0.476794060115772,-3.52135055749214,0.000214677299906638,0.000678119452530924,"low_bias",FALSE
"8138","Cerebellum","Mouse 3","Slide-seq","Sirt5",142,131,0.641293288531188,0.559831825614912,0.715344395152527,3.41249910078777,0.000321850696646095,0.000978654820001597,"maternal",FALSE
"8139","Cerebellum","Mouse 3","Slide-seq","Siva1",750,645,0.4461829304563,0.407571126920276,0.485455240789657,-2.73707141360313,0.00309944173430112,0.00763039825354454,"low_bias",FALSE
"8140","Cerebellum","Mouse 3","Slide-seq","Six4",134,130,0.647560481416995,0.560280040504338,0.725989211149124,3.32391159282567,0.000443821651266668,0.00132405181075052,"maternal",FALSE
"8141","Cerebellum","Mouse 3","Slide-seq","Ski",1171,1003,0.000997063516293986,0.000134965838959455,0.00732548721416168,-6.90743509460005,2.46747307969025e-12,1.91613977530577e-11,"paternal",FALSE
"8142","Cerebellum","Mouse 3","Slide-seq","Skor1",434,383,0.572891762132479,0.522215401816355,0.622082904319726,2.86861877410909,0.0020613418752039,0.00527765186870527,"low_bias",FALSE
"8143","Cerebellum","Mouse 3","Slide-seq","Skp1a",7628,6211,0.46905726367485,0.456912993594799,0.481238293338287,-5.07415865296547,1.946071127823e-07,9.65514516074503e-07,"low_bias",FALSE
"8144","Cerebellum","Mouse 3","Slide-seq","Sla",765,660,0.561418101227651,0.522718889550549,0.599384338279013,3.16601482895911,0.000772714575098328,0.0021824073389508,"low_bias",FALSE
"8145","Cerebellum","Mouse 3","Slide-seq","Slain2",157,146,0.37619869630009,0.300016143759453,0.459040021821822,-2.9616676565222,0.00152988929162443,0.00404166251446505,"paternal",FALSE
"8146","Cerebellum","Mouse 3","Slide-seq","Slc11a2",658,567,0.684484610332911,0.644432953869708,0.721971179881525,8.61458511394839,3.50976601071854e-18,4.04435309173401e-17,"maternal",FALSE
"8147","Cerebellum","Mouse 3","Slide-seq","Slc13a3",663,547,0.414964399631656,0.373787028233903,0.457364885477771,-3.98181405919926,3.41956377428065e-05,0.000123930904144199,"low_bias",FALSE
"8148","Cerebellum","Mouse 3","Slide-seq","Slc14a1",278,245,0.24355493967026,0.193204733537435,0.302113182501169,-7.65651540553348,9.55229238228828e-15,8.85797225879012e-14,"paternal",FALSE
"8149","Cerebellum","Mouse 3","Slide-seq","Slc15a4",156,145,0.363945287986613,0.288962929710936,0.446175391882074,-3.26341660977212,0.000550387867953328,0.00160867546179457,"paternal",FALSE
"8150","Cerebellum","Mouse 3","Slide-seq","Slc16a6",1197,959,0.959915737850408,0.945233108791496,0.970783722215908,19.3936291501158,4.36752952486104e-84,2.63850166001899e-82,"maternal",FALSE
"8151","Cerebellum","Mouse 3","Slide-seq","Slc17a7",569,539,0.582433470848723,0.539984308346185,0.623695282691284,3.85840326115413,5.7065112611898e-05,0.000199679286720338,"low_bias",FALSE
"8152","Cerebellum","Mouse 3","Slide-seq","Slc19a2",580,480,0.41845057911215,0.374304799183848,0.463942349905447,-3.56487313787031,0.000182016111377796,0.000583019247984393,"low_bias",FALSE
"8153","Cerebellum","Mouse 3","Slide-seq","Slc1a2",5071,4128,0.453231392571417,0.438241543321291,0.46830653604089,-6.18412913645627,3.1223117126468e-10,2.04568684458581e-09,"low_bias",FALSE
