cell_type	overdispersion	add_count	gene	seed
Bergmann	0.75	5	Zcchc18	26815
Oligodendrocytes	0.75	5	Zcchc18	26816
Oligodendrocytes	0.75	5	Zcchc18	26817
Oligodendrocytes	0.75	5	Zcchc18	26818
Oligodendrocytes	0.75	5	Zcchc18	26819
Oligodendrocytes	0.75	5	Zcchc18	26820
Fibroblast	0.25	25	Zcchc18	26821
Fibroblast	0.25	25	Zcchc18	26822
Fibroblast	0.25	25	Zcchc18	26823
Fibroblast	0.25	25	Zcchc18	26824
Fibroblast	0.25	25	Zcchc18	26825
Granule	0.25	25	Zcchc18	26826
Granule	0.25	25	Zcchc18	26827
Granule	0.25	25	Zcchc18	26828
Granule	0.25	25	Zcchc18	26829
Granule	0.25	25	Zcchc18	26830
MLI2	0.25	25	Zcchc18	26831
MLI2	0.25	25	Zcchc18	26832
MLI2	0.25	25	Zcchc18	26833
MLI2	0.25	25	Zcchc18	26834
MLI2	0.25	25	Zcchc18	26835
Purkinje	0.25	25	Zcchc18	26836
Purkinje	0.25	25	Zcchc18	26837
Purkinje	0.25	25	Zcchc18	26838
Purkinje	0.25	25	Zcchc18	26839
Purkinje	0.25	25	Zcchc18	26840
Bergmann	0.25	25	Zcchc18	26841
Bergmann	0.25	25	Zcchc18	26842
Bergmann	0.25	25	Zcchc18	26843
Bergmann	0.25	25	Zcchc18	26844
Bergmann	0.25	25	Zcchc18	26845
Oligodendrocytes	0.25	25	Zcchc18	26846
Oligodendrocytes	0.25	25	Zcchc18	26847
Oligodendrocytes	0.25	25	Zcchc18	26848
Oligodendrocytes	0.25	25	Zcchc18	26849
Oligodendrocytes	0.25	25	Zcchc18	26850
Fibroblast	0.5	25	Zcchc18	26851
Fibroblast	0.5	25	Zcchc18	26852
Fibroblast	0.5	25	Zcchc18	26853
Fibroblast	0.5	25	Zcchc18	26854
Fibroblast	0.5	25	Zcchc18	26855
Granule	0.5	25	Zcchc18	26856
Granule	0.5	25	Zcchc18	26857
Granule	0.5	25	Zcchc18	26858
Granule	0.5	25	Zcchc18	26859
Granule	0.5	25	Zcchc18	26860
MLI2	0.5	25	Zcchc18	26861
MLI2	0.5	25	Zcchc18	26862
MLI2	0.5	25	Zcchc18	26863
MLI2	0.5	25	Zcchc18	26864
MLI2	0.5	25	Zcchc18	26865
Purkinje	0.5	25	Zcchc18	26866
Purkinje	0.5	25	Zcchc18	26867
Purkinje	0.5	25	Zcchc18	26868
Purkinje	0.5	25	Zcchc18	26869
Purkinje	0.5	25	Zcchc18	26870
Bergmann	0.5	25	Zcchc18	26871
Bergmann	0.5	25	Zcchc18	26872
Bergmann	0.5	25	Zcchc18	26873
Bergmann	0.5	25	Zcchc18	26874
Bergmann	0.5	25	Zcchc18	26875
Oligodendrocytes	0.5	25	Zcchc18	26876
Oligodendrocytes	0.5	25	Zcchc18	26877
Oligodendrocytes	0.5	25	Zcchc18	26878
Oligodendrocytes	0.5	25	Zcchc18	26879
Oligodendrocytes	0.5	25	Zcchc18	26880
Fibroblast	0.75	25	Zcchc18	26881
Fibroblast	0.75	25	Zcchc18	26882
Fibroblast	0.75	25	Zcchc18	26883
Fibroblast	0.75	25	Zcchc18	26884
Fibroblast	0.75	25	Zcchc18	26885
Granule	0.75	25	Zcchc18	26886
Granule	0.75	25	Zcchc18	26887
Granule	0.75	25	Zcchc18	26888
Granule	0.75	25	Zcchc18	26889
Granule	0.75	25	Zcchc18	26890
MLI2	0.75	25	Zcchc18	26891
MLI2	0.75	25	Zcchc18	26892
MLI2	0.75	25	Zcchc18	26893
MLI2	0.75	25	Zcchc18	26894
MLI2	0.75	25	Zcchc18	26895
Purkinje	0.75	25	Zcchc18	26896
Purkinje	0.75	25	Zcchc18	26897
Purkinje	0.75	25	Zcchc18	26898
Purkinje	0.75	25	Zcchc18	26899
Purkinje	0.75	25	Zcchc18	26900
Bergmann	0.75	25	Zcchc18	26901
Bergmann	0.75	25	Zcchc18	26902
Bergmann	0.75	25	Zcchc18	26903
Bergmann	0.75	25	Zcchc18	26904
Bergmann	0.75	25	Zcchc18	26905
Oligodendrocytes	0.75	25	Zcchc18	26906
Oligodendrocytes	0.75	25	Zcchc18	26907
Oligodendrocytes	0.75	25	Zcchc18	26908
Oligodendrocytes	0.75	25	Zcchc18	26909
Oligodendrocytes	0.75	25	Zcchc18	26910
Fibroblast	0.25	2	Zcchc18	26911
Fibroblast	0.25	2	Zcchc18	26912
Fibroblast	0.25	2	Zcchc18	26913
Fibroblast	0.25	2	Zcchc18	26914
Fibroblast	0.25	2	Zcchc18	26915
Granule	0.25	2	Zcchc18	26916
Granule	0.25	2	Zcchc18	26917
Granule	0.25	2	Zcchc18	26918
Granule	0.25	2	Zcchc18	26919
Granule	0.25	2	Zcchc18	26920
MLI2	0.25	2	Zcchc18	26921
MLI2	0.25	2	Zcchc18	26922
MLI2	0.25	2	Zcchc18	26923
MLI2	0.25	2	Zcchc18	26924
MLI2	0.25	2	Zcchc18	26925
Purkinje	0.25	2	Zcchc18	26926
Purkinje	0.25	2	Zcchc18	26927
Purkinje	0.25	2	Zcchc18	26928
Purkinje	0.25	2	Zcchc18	26929
Purkinje	0.25	2	Zcchc18	26930
Bergmann	0.25	2	Zcchc18	26931
Bergmann	0.25	2	Zcchc18	26932
Bergmann	0.25	2	Zcchc18	26933
Bergmann	0.25	2	Zcchc18	26934
Bergmann	0.25	2	Zcchc18	26935
Oligodendrocytes	0.25	2	Zcchc18	26936
Oligodendrocytes	0.25	2	Zcchc18	26937
Oligodendrocytes	0.25	2	Zcchc18	26938
Oligodendrocytes	0.25	2	Zcchc18	26939
Oligodendrocytes	0.25	2	Zcchc18	26940
Fibroblast	0.5	2	Zcchc18	26941
Fibroblast	0.5	2	Zcchc18	26942
Fibroblast	0.5	2	Zcchc18	26943
Fibroblast	0.5	2	Zcchc18	26944
Fibroblast	0.5	2	Zcchc18	26945
Granule	0.5	2	Zcchc18	26946
Granule	0.5	2	Zcchc18	26947
Granule	0.5	2	Zcchc18	26948
Granule	0.5	2	Zcchc18	26949
Granule	0.5	2	Zcchc18	26950
MLI2	0.5	2	Zcchc18	26951
MLI2	0.5	2	Zcchc18	26952
MLI2	0.5	2	Zcchc18	26953
MLI2	0.5	2	Zcchc18	26954
MLI2	0.5	2	Zcchc18	26955
Purkinje	0.5	2	Zcchc18	26956
Purkinje	0.5	2	Zcchc18	26957
Purkinje	0.5	2	Zcchc18	26958
Purkinje	0.5	2	Zcchc18	26959
Purkinje	0.5	2	Zcchc18	26960
Bergmann	0.5	2	Zcchc18	26961
Bergmann	0.5	2	Zcchc18	26962
Bergmann	0.5	2	Zcchc18	26963
Bergmann	0.5	2	Zcchc18	26964
Bergmann	0.5	2	Zcchc18	26965
Oligodendrocytes	0.5	2	Zcchc18	26966
Oligodendrocytes	0.5	2	Zcchc18	26967
Oligodendrocytes	0.5	2	Zcchc18	26968
Oligodendrocytes	0.5	2	Zcchc18	26969
Oligodendrocytes	0.5	2	Zcchc18	26970
Fibroblast	0.75	2	Zcchc18	26971
Fibroblast	0.75	2	Zcchc18	26972
Fibroblast	0.75	2	Zcchc18	26973
Fibroblast	0.75	2	Zcchc18	26974
Fibroblast	0.75	2	Zcchc18	26975
Granule	0.75	2	Zcchc18	26976
Granule	0.75	2	Zcchc18	26977
Granule	0.75	2	Zcchc18	26978
Granule	0.75	2	Zcchc18	26979
Granule	0.75	2	Zcchc18	26980
MLI2	0.75	2	Zcchc18	26981
MLI2	0.75	2	Zcchc18	26982
MLI2	0.75	2	Zcchc18	26983
MLI2	0.75	2	Zcchc18	26984
MLI2	0.75	2	Zcchc18	26985
Purkinje	0.75	2	Zcchc18	26986
Purkinje	0.75	2	Zcchc18	26987
Purkinje	0.75	2	Zcchc18	26988
Purkinje	0.75	2	Zcchc18	26989
Purkinje	0.75	2	Zcchc18	26990
Bergmann	0.75	2	Zcchc18	26991
Bergmann	0.75	2	Zcchc18	26992
Bergmann	0.75	2	Zcchc18	26993
Bergmann	0.75	2	Zcchc18	26994
Bergmann	0.75	2	Zcchc18	26995
Oligodendrocytes	0.75	2	Zcchc18	26996
Oligodendrocytes	0.75	2	Zcchc18	26997
Oligodendrocytes	0.75	2	Zcchc18	26998
Oligodendrocytes	0.75	2	Zcchc18	26999
Oligodendrocytes	0.75	2	Zcchc18	27000
Fibroblast	0.25	0	Fry	27001
Fibroblast	0.25	0	Fry	27002
Fibroblast	0.25	0	Fry	27003
Fibroblast	0.25	0	Fry	27004
Fibroblast	0.25	0	Fry	27005
Granule	0.25	0	Fry	27006
Granule	0.25	0	Fry	27007
Granule	0.25	0	Fry	27008
Granule	0.25	0	Fry	27009
Granule	0.25	0	Fry	27010
MLI2	0.25	0	Fry	27011
MLI2	0.25	0	Fry	27012
MLI2	0.25	0	Fry	27013
MLI2	0.25	0	Fry	27014
MLI2	0.25	0	Fry	27015
Purkinje	0.25	0	Fry	27016
Purkinje	0.25	0	Fry	27017
Purkinje	0.25	0	Fry	27018
Purkinje	0.25	0	Fry	27019
Purkinje	0.25	0	Fry	27020
Bergmann	0.25	0	Fry	27021
Bergmann	0.25	0	Fry	27022
Bergmann	0.25	0	Fry	27023
Bergmann	0.25	0	Fry	27024
Bergmann	0.25	0	Fry	27025
Oligodendrocytes	0.25	0	Fry	27026
Oligodendrocytes	0.25	0	Fry	27027
Oligodendrocytes	0.25	0	Fry	27028
Oligodendrocytes	0.25	0	Fry	27029
Oligodendrocytes	0.25	0	Fry	27030
Fibroblast	0.5	0	Fry	27031
Fibroblast	0.5	0	Fry	27032
Fibroblast	0.5	0	Fry	27033
Fibroblast	0.5	0	Fry	27034
Fibroblast	0.5	0	Fry	27035
Granule	0.5	0	Fry	27036
Granule	0.5	0	Fry	27037
Granule	0.5	0	Fry	27038
Granule	0.5	0	Fry	27039
Granule	0.5	0	Fry	27040
MLI2	0.5	0	Fry	27041
MLI2	0.5	0	Fry	27042
MLI2	0.5	0	Fry	27043
MLI2	0.5	0	Fry	27044
MLI2	0.5	0	Fry	27045
Purkinje	0.5	0	Fry	27046
Purkinje	0.5	0	Fry	27047
Purkinje	0.5	0	Fry	27048
Purkinje	0.5	0	Fry	27049
Purkinje	0.5	0	Fry	27050
Bergmann	0.5	0	Fry	27051
Bergmann	0.5	0	Fry	27052
Bergmann	0.5	0	Fry	27053
Bergmann	0.5	0	Fry	27054
Bergmann	0.5	0	Fry	27055
Oligodendrocytes	0.5	0	Fry	27056
Oligodendrocytes	0.5	0	Fry	27057
Oligodendrocytes	0.5	0	Fry	27058
Oligodendrocytes	0.5	0	Fry	27059
Oligodendrocytes	0.5	0	Fry	27060
Fibroblast	0.75	0	Fry	27061
Fibroblast	0.75	0	Fry	27062
Fibroblast	0.75	0	Fry	27063
Fibroblast	0.75	0	Fry	27064
Fibroblast	0.75	0	Fry	27065
Granule	0.75	0	Fry	27066
Granule	0.75	0	Fry	27067
Granule	0.75	0	Fry	27068
Granule	0.75	0	Fry	27069
Granule	0.75	0	Fry	27070
MLI2	0.75	0	Fry	27071
MLI2	0.75	0	Fry	27072
MLI2	0.75	0	Fry	27073
MLI2	0.75	0	Fry	27074
MLI2	0.75	0	Fry	27075
Purkinje	0.75	0	Fry	27076
Purkinje	0.75	0	Fry	27077
Purkinje	0.75	0	Fry	27078
Purkinje	0.75	0	Fry	27079
Purkinje	0.75	0	Fry	27080
Bergmann	0.75	0	Fry	27081
Bergmann	0.75	0	Fry	27082
Bergmann	0.75	0	Fry	27083
Bergmann	0.75	0	Fry	27084
Bergmann	0.75	0	Fry	27085
Oligodendrocytes	0.75	0	Fry	27086
Oligodendrocytes	0.75	0	Fry	27087
Oligodendrocytes	0.75	0	Fry	27088
Oligodendrocytes	0.75	0	Fry	27089
Oligodendrocytes	0.75	0	Fry	27090
Fibroblast	0.25	1	Fry	27091
Fibroblast	0.25	1	Fry	27092
Fibroblast	0.25	1	Fry	27093
Fibroblast	0.25	1	Fry	27094
Fibroblast	0.25	1	Fry	27095
Granule	0.25	1	Fry	27096
Granule	0.25	1	Fry	27097
Granule	0.25	1	Fry	27098
Granule	0.25	1	Fry	27099
Granule	0.25	1	Fry	27100
MLI2	0.25	1	Fry	27101
MLI2	0.25	1	Fry	27102
MLI2	0.25	1	Fry	27103
MLI2	0.25	1	Fry	27104
MLI2	0.25	1	Fry	27105
Purkinje	0.25	1	Fry	27106
Purkinje	0.25	1	Fry	27107
Purkinje	0.25	1	Fry	27108
Purkinje	0.25	1	Fry	27109
Purkinje	0.25	1	Fry	27110
Bergmann	0.25	1	Fry	27111
Bergmann	0.25	1	Fry	27112
Bergmann	0.25	1	Fry	27113
Bergmann	0.25	1	Fry	27114
Bergmann	0.25	1	Fry	27115
Oligodendrocytes	0.25	1	Fry	27116
Oligodendrocytes	0.25	1	Fry	27117
Oligodendrocytes	0.25	1	Fry	27118
Oligodendrocytes	0.25	1	Fry	27119
Oligodendrocytes	0.25	1	Fry	27120
Fibroblast	0.5	1	Fry	27121
Fibroblast	0.5	1	Fry	27122
Fibroblast	0.5	1	Fry	27123
Fibroblast	0.5	1	Fry	27124
Fibroblast	0.5	1	Fry	27125
Granule	0.5	1	Fry	27126
Granule	0.5	1	Fry	27127
Granule	0.5	1	Fry	27128
Granule	0.5	1	Fry	27129
Granule	0.5	1	Fry	27130
MLI2	0.5	1	Fry	27131
MLI2	0.5	1	Fry	27132
MLI2	0.5	1	Fry	27133
MLI2	0.5	1	Fry	27134
MLI2	0.5	1	Fry	27135
Purkinje	0.5	1	Fry	27136
Purkinje	0.5	1	Fry	27137
Purkinje	0.5	1	Fry	27138
Purkinje	0.5	1	Fry	27139
Purkinje	0.5	1	Fry	27140
Bergmann	0.5	1	Fry	27141
Bergmann	0.5	1	Fry	27142
Bergmann	0.5	1	Fry	27143
Bergmann	0.5	1	Fry	27144
Bergmann	0.5	1	Fry	27145
Oligodendrocytes	0.5	1	Fry	27146
Oligodendrocytes	0.5	1	Fry	27147
Oligodendrocytes	0.5	1	Fry	27148
Oligodendrocytes	0.5	1	Fry	27149
Oligodendrocytes	0.5	1	Fry	27150
Fibroblast	0.75	1	Fry	27151
Fibroblast	0.75	1	Fry	27152
Fibroblast	0.75	1	Fry	27153
Fibroblast	0.75	1	Fry	27154
Fibroblast	0.75	1	Fry	27155
Granule	0.75	1	Fry	27156
Granule	0.75	1	Fry	27157
Granule	0.75	1	Fry	27158
Granule	0.75	1	Fry	27159
Granule	0.75	1	Fry	27160
MLI2	0.75	1	Fry	27161
MLI2	0.75	1	Fry	27162
MLI2	0.75	1	Fry	27163
MLI2	0.75	1	Fry	27164
MLI2	0.75	1	Fry	27165
Purkinje	0.75	1	Fry	27166
Purkinje	0.75	1	Fry	27167
Purkinje	0.75	1	Fry	27168
Purkinje	0.75	1	Fry	27169
Purkinje	0.75	1	Fry	27170
Bergmann	0.75	1	Fry	27171
Bergmann	0.75	1	Fry	27172
Bergmann	0.75	1	Fry	27173
Bergmann	0.75	1	Fry	27174
Bergmann	0.75	1	Fry	27175
Oligodendrocytes	0.75	1	Fry	27176
Oligodendrocytes	0.75	1	Fry	27177
Oligodendrocytes	0.75	1	Fry	27178
Oligodendrocytes	0.75	1	Fry	27179
Oligodendrocytes	0.75	1	Fry	27180
Fibroblast	0.25	5	Fry	27181
Fibroblast	0.25	5	Fry	27182
Fibroblast	0.25	5	Fry	27183
Fibroblast	0.25	5	Fry	27184
Fibroblast	0.25	5	Fry	27185
Granule	0.25	5	Fry	27186
Granule	0.25	5	Fry	27187
Granule	0.25	5	Fry	27188
Granule	0.25	5	Fry	27189
Granule	0.25	5	Fry	27190
MLI2	0.25	5	Fry	27191
MLI2	0.25	5	Fry	27192
MLI2	0.25	5	Fry	27193
MLI2	0.25	5	Fry	27194
MLI2	0.25	5	Fry	27195
Purkinje	0.25	5	Fry	27196
Purkinje	0.25	5	Fry	27197
Purkinje	0.25	5	Fry	27198
Purkinje	0.25	5	Fry	27199
Purkinje	0.25	5	Fry	27200
Bergmann	0.25	5	Fry	27201
Bergmann	0.25	5	Fry	27202
Bergmann	0.25	5	Fry	27203
Bergmann	0.25	5	Fry	27204
Bergmann	0.25	5	Fry	27205
Oligodendrocytes	0.25	5	Fry	27206
Oligodendrocytes	0.25	5	Fry	27207
Oligodendrocytes	0.25	5	Fry	27208
Oligodendrocytes	0.25	5	Fry	27209
Oligodendrocytes	0.25	5	Fry	27210
Fibroblast	0.5	5	Fry	27211
Fibroblast	0.5	5	Fry	27212
Fibroblast	0.5	5	Fry	27213
Fibroblast	0.5	5	Fry	27214
Fibroblast	0.5	5	Fry	27215
Granule	0.5	5	Fry	27216
Granule	0.5	5	Fry	27217
Granule	0.5	5	Fry	27218
Granule	0.5	5	Fry	27219
Granule	0.5	5	Fry	27220
MLI2	0.5	5	Fry	27221
MLI2	0.5	5	Fry	27222
MLI2	0.5	5	Fry	27223
MLI2	0.5	5	Fry	27224
MLI2	0.5	5	Fry	27225
Purkinje	0.5	5	Fry	27226
Purkinje	0.5	5	Fry	27227
Purkinje	0.5	5	Fry	27228
Purkinje	0.5	5	Fry	27229
Purkinje	0.5	5	Fry	27230
Bergmann	0.5	5	Fry	27231
Bergmann	0.5	5	Fry	27232
Bergmann	0.5	5	Fry	27233
Bergmann	0.5	5	Fry	27234
Bergmann	0.5	5	Fry	27235
Oligodendrocytes	0.5	5	Fry	27236
Oligodendrocytes	0.5	5	Fry	27237
Oligodendrocytes	0.5	5	Fry	27238
Oligodendrocytes	0.5	5	Fry	27239
Oligodendrocytes	0.5	5	Fry	27240
Fibroblast	0.75	5	Fry	27241
Fibroblast	0.75	5	Fry	27242
Fibroblast	0.75	5	Fry	27243
Fibroblast	0.75	5	Fry	27244
Fibroblast	0.75	5	Fry	27245
Granule	0.75	5	Fry	27246
Granule	0.75	5	Fry	27247
Granule	0.75	5	Fry	27248
Granule	0.75	5	Fry	27249
Granule	0.75	5	Fry	27250
MLI2	0.75	5	Fry	27251
MLI2	0.75	5	Fry	27252
MLI2	0.75	5	Fry	27253
MLI2	0.75	5	Fry	27254
MLI2	0.75	5	Fry	27255
Purkinje	0.75	5	Fry	27256
Purkinje	0.75	5	Fry	27257
Purkinje	0.75	5	Fry	27258
Purkinje	0.75	5	Fry	27259
Purkinje	0.75	5	Fry	27260
Bergmann	0.75	5	Fry	27261
Bergmann	0.75	5	Fry	27262
Bergmann	0.75	5	Fry	27263
Bergmann	0.75	5	Fry	27264
Bergmann	0.75	5	Fry	27265
Oligodendrocytes	0.75	5	Fry	27266
Oligodendrocytes	0.75	5	Fry	27267
Oligodendrocytes	0.75	5	Fry	27268
Oligodendrocytes	0.75	5	Fry	27269
Oligodendrocytes	0.75	5	Fry	27270
Fibroblast	0.25	25	Fry	27271
Fibroblast	0.25	25	Fry	27272
Fibroblast	0.25	25	Fry	27273
Fibroblast	0.25	25	Fry	27274
Fibroblast	0.25	25	Fry	27275
Granule	0.25	25	Fry	27276
Granule	0.25	25	Fry	27277
Granule	0.25	25	Fry	27278
Granule	0.25	25	Fry	27279
Granule	0.25	25	Fry	27280
MLI2	0.25	25	Fry	27281
MLI2	0.25	25	Fry	27282
MLI2	0.25	25	Fry	27283
MLI2	0.25	25	Fry	27284
MLI2	0.25	25	Fry	27285
Purkinje	0.25	25	Fry	27286
Purkinje	0.25	25	Fry	27287
Purkinje	0.25	25	Fry	27288
Purkinje	0.25	25	Fry	27289
Purkinje	0.25	25	Fry	27290
Bergmann	0.25	25	Fry	27291
Bergmann	0.25	25	Fry	27292
Bergmann	0.25	25	Fry	27293
Bergmann	0.25	25	Fry	27294
Bergmann	0.25	25	Fry	27295
Oligodendrocytes	0.25	25	Fry	27296
Oligodendrocytes	0.25	25	Fry	27297
Oligodendrocytes	0.25	25	Fry	27298
Oligodendrocytes	0.25	25	Fry	27299
Oligodendrocytes	0.25	25	Fry	27300
Fibroblast	0.5	25	Fry	27301
Fibroblast	0.5	25	Fry	27302
Fibroblast	0.5	25	Fry	27303
Fibroblast	0.5	25	Fry	27304
Fibroblast	0.5	25	Fry	27305
Granule	0.5	25	Fry	27306
Granule	0.5	25	Fry	27307
Granule	0.5	25	Fry	27308
Granule	0.5	25	Fry	27309
Granule	0.5	25	Fry	27310
MLI2	0.5	25	Fry	27311
MLI2	0.5	25	Fry	27312
MLI2	0.5	25	Fry	27313
MLI2	0.5	25	Fry	27314
MLI2	0.5	25	Fry	27315
Purkinje	0.5	25	Fry	27316
Purkinje	0.5	25	Fry	27317
Purkinje	0.5	25	Fry	27318
Purkinje	0.5	25	Fry	27319
Purkinje	0.5	25	Fry	27320
Bergmann	0.5	25	Fry	27321
Bergmann	0.5	25	Fry	27322
Bergmann	0.5	25	Fry	27323
Bergmann	0.5	25	Fry	27324
Bergmann	0.5	25	Fry	27325
Oligodendrocytes	0.5	25	Fry	27326
Oligodendrocytes	0.5	25	Fry	27327
Oligodendrocytes	0.5	25	Fry	27328
Oligodendrocytes	0.5	25	Fry	27329
Oligodendrocytes	0.5	25	Fry	27330
Fibroblast	0.75	25	Fry	27331
Fibroblast	0.75	25	Fry	27332
Fibroblast	0.75	25	Fry	27333
Fibroblast	0.75	25	Fry	27334
Fibroblast	0.75	25	Fry	27335
Granule	0.75	25	Fry	27336
Granule	0.75	25	Fry	27337
Granule	0.75	25	Fry	27338
Granule	0.75	25	Fry	27339
Granule	0.75	25	Fry	27340
MLI2	0.75	25	Fry	27341
MLI2	0.75	25	Fry	27342
MLI2	0.75	25	Fry	27343
MLI2	0.75	25	Fry	27344
MLI2	0.75	25	Fry	27345
Purkinje	0.75	25	Fry	27346
Purkinje	0.75	25	Fry	27347
Purkinje	0.75	25	Fry	27348
Purkinje	0.75	25	Fry	27349
Purkinje	0.75	25	Fry	27350
Bergmann	0.75	25	Fry	27351
Bergmann	0.75	25	Fry	27352
Bergmann	0.75	25	Fry	27353
Bergmann	0.75	25	Fry	27354
Bergmann	0.75	25	Fry	27355
Oligodendrocytes	0.75	25	Fry	27356
Oligodendrocytes	0.75	25	Fry	27357
Oligodendrocytes	0.75	25	Fry	27358
Oligodendrocytes	0.75	25	Fry	27359
Oligodendrocytes	0.75	25	Fry	27360
Fibroblast	0.25	2	Fry	27361
Fibroblast	0.25	2	Fry	27362
Fibroblast	0.25	2	Fry	27363
Fibroblast	0.25	2	Fry	27364
Fibroblast	0.25	2	Fry	27365
Granule	0.25	2	Fry	27366
Granule	0.25	2	Fry	27367
Granule	0.25	2	Fry	27368
Granule	0.25	2	Fry	27369
Granule	0.25	2	Fry	27370
MLI2	0.25	2	Fry	27371
MLI2	0.25	2	Fry	27372
MLI2	0.25	2	Fry	27373
MLI2	0.25	2	Fry	27374
MLI2	0.25	2	Fry	27375
Purkinje	0.25	2	Fry	27376
Purkinje	0.25	2	Fry	27377
Purkinje	0.25	2	Fry	27378
Purkinje	0.25	2	Fry	27379
Purkinje	0.25	2	Fry	27380
Bergmann	0.25	2	Fry	27381
Bergmann	0.25	2	Fry	27382
Bergmann	0.25	2	Fry	27383
Bergmann	0.25	2	Fry	27384
Bergmann	0.25	2	Fry	27385
Oligodendrocytes	0.25	2	Fry	27386
Oligodendrocytes	0.25	2	Fry	27387
Oligodendrocytes	0.25	2	Fry	27388
Oligodendrocytes	0.25	2	Fry	27389
Oligodendrocytes	0.25	2	Fry	27390
Fibroblast	0.5	2	Fry	27391
Fibroblast	0.5	2	Fry	27392
Fibroblast	0.5	2	Fry	27393
Fibroblast	0.5	2	Fry	27394
Fibroblast	0.5	2	Fry	27395
Granule	0.5	2	Fry	27396
Granule	0.5	2	Fry	27397
Granule	0.5	2	Fry	27398
Granule	0.5	2	Fry	27399
Granule	0.5	2	Fry	27400
MLI2	0.5	2	Fry	27401
MLI2	0.5	2	Fry	27402
MLI2	0.5	2	Fry	27403
MLI2	0.5	2	Fry	27404
MLI2	0.5	2	Fry	27405
Purkinje	0.5	2	Fry	27406
Purkinje	0.5	2	Fry	27407
Purkinje	0.5	2	Fry	27408
Purkinje	0.5	2	Fry	27409
Purkinje	0.5	2	Fry	27410
Bergmann	0.5	2	Fry	27411
Bergmann	0.5	2	Fry	27412
Bergmann	0.5	2	Fry	27413
Bergmann	0.5	2	Fry	27414
Bergmann	0.5	2	Fry	27415
Oligodendrocytes	0.5	2	Fry	27416
Oligodendrocytes	0.5	2	Fry	27417
Oligodendrocytes	0.5	2	Fry	27418
Oligodendrocytes	0.5	2	Fry	27419
Oligodendrocytes	0.5	2	Fry	27420
Fibroblast	0.75	2	Fry	27421
Fibroblast	0.75	2	Fry	27422
Fibroblast	0.75	2	Fry	27423
Fibroblast	0.75	2	Fry	27424
Fibroblast	0.75	2	Fry	27425
Granule	0.75	2	Fry	27426
Granule	0.75	2	Fry	27427
Granule	0.75	2	Fry	27428
Granule	0.75	2	Fry	27429
Granule	0.75	2	Fry	27430
MLI2	0.75	2	Fry	27431
MLI2	0.75	2	Fry	27432
MLI2	0.75	2	Fry	27433
MLI2	0.75	2	Fry	27434
MLI2	0.75	2	Fry	27435
Purkinje	0.75	2	Fry	27436
Purkinje	0.75	2	Fry	27437
Purkinje	0.75	2	Fry	27438
Purkinje	0.75	2	Fry	27439
Purkinje	0.75	2	Fry	27440
Bergmann	0.75	2	Fry	27441
Bergmann	0.75	2	Fry	27442
Bergmann	0.75	2	Fry	27443
Bergmann	0.75	2	Fry	27444
Bergmann	0.75	2	Fry	27445
Oligodendrocytes	0.75	2	Fry	27446
Oligodendrocytes	0.75	2	Fry	27447
Oligodendrocytes	0.75	2	Fry	27448
Oligodendrocytes	0.75	2	Fry	27449
Oligodendrocytes	0.75	2	Fry	27450
Fibroblast	0.25	0	Gad1	27451
Fibroblast	0.25	0	Gad1	27452
Fibroblast	0.25	0	Gad1	27453
Fibroblast	0.25	0	Gad1	27454
Fibroblast	0.25	0	Gad1	27455
Granule	0.25	0	Gad1	27456
Granule	0.25	0	Gad1	27457
Granule	0.25	0	Gad1	27458
Granule	0.25	0	Gad1	27459
Granule	0.25	0	Gad1	27460
MLI2	0.25	0	Gad1	27461
MLI2	0.25	0	Gad1	27462
MLI2	0.25	0	Gad1	27463
MLI2	0.25	0	Gad1	27464
MLI2	0.25	0	Gad1	27465
Purkinje	0.25	0	Gad1	27466
Purkinje	0.25	0	Gad1	27467
Purkinje	0.25	0	Gad1	27468
Purkinje	0.25	0	Gad1	27469
Purkinje	0.25	0	Gad1	27470
Bergmann	0.25	0	Gad1	27471
Bergmann	0.25	0	Gad1	27472
Bergmann	0.25	0	Gad1	27473
Bergmann	0.25	0	Gad1	27474
Bergmann	0.25	0	Gad1	27475
Oligodendrocytes	0.25	0	Gad1	27476
Oligodendrocytes	0.25	0	Gad1	27477
Oligodendrocytes	0.25	0	Gad1	27478
Oligodendrocytes	0.25	0	Gad1	27479
Oligodendrocytes	0.25	0	Gad1	27480
Fibroblast	0.5	0	Gad1	27481
Fibroblast	0.5	0	Gad1	27482
Fibroblast	0.5	0	Gad1	27483
Fibroblast	0.5	0	Gad1	27484
Fibroblast	0.5	0	Gad1	27485
Granule	0.5	0	Gad1	27486
Granule	0.5	0	Gad1	27487
Granule	0.5	0	Gad1	27488
Granule	0.5	0	Gad1	27489
Granule	0.5	0	Gad1	27490
MLI2	0.5	0	Gad1	27491
MLI2	0.5	0	Gad1	27492
MLI2	0.5	0	Gad1	27493
MLI2	0.5	0	Gad1	27494
MLI2	0.5	0	Gad1	27495
Purkinje	0.5	0	Gad1	27496
Purkinje	0.5	0	Gad1	27497
Purkinje	0.5	0	Gad1	27498
Purkinje	0.5	0	Gad1	27499
Purkinje	0.5	0	Gad1	27500
Bergmann	0.5	0	Gad1	27501
Bergmann	0.5	0	Gad1	27502
Bergmann	0.5	0	Gad1	27503
Bergmann	0.5	0	Gad1	27504
Bergmann	0.5	0	Gad1	27505
