cell_type	overdispersion	add_count	gene	seed
Oligodendrocytes	0.75	1	Zcchc18	21416
Oligodendrocytes	0.75	1	Zcchc18	21417
Oligodendrocytes	0.75	1	Zcchc18	21418
Oligodendrocytes	0.75	1	Zcchc18	21419
Oligodendrocytes	0.75	1	Zcchc18	21420
Fibroblast	0.25	5	Zcchc18	21421
Fibroblast	0.25	5	Zcchc18	21422
Fibroblast	0.25	5	Zcchc18	21423
Fibroblast	0.25	5	Zcchc18	21424
Fibroblast	0.25	5	Zcchc18	21425
Granule	0.25	5	Zcchc18	21426
Granule	0.25	5	Zcchc18	21427
Granule	0.25	5	Zcchc18	21428
Granule	0.25	5	Zcchc18	21429
Granule	0.25	5	Zcchc18	21430
MLI2	0.25	5	Zcchc18	21431
MLI2	0.25	5	Zcchc18	21432
MLI2	0.25	5	Zcchc18	21433
MLI2	0.25	5	Zcchc18	21434
MLI2	0.25	5	Zcchc18	21435
Purkinje	0.25	5	Zcchc18	21436
Purkinje	0.25	5	Zcchc18	21437
Purkinje	0.25	5	Zcchc18	21438
Purkinje	0.25	5	Zcchc18	21439
Purkinje	0.25	5	Zcchc18	21440
Bergmann	0.25	5	Zcchc18	21441
Bergmann	0.25	5	Zcchc18	21442
Bergmann	0.25	5	Zcchc18	21443
Bergmann	0.25	5	Zcchc18	21444
Bergmann	0.25	5	Zcchc18	21445
Oligodendrocytes	0.25	5	Zcchc18	21446
Oligodendrocytes	0.25	5	Zcchc18	21447
Oligodendrocytes	0.25	5	Zcchc18	21448
Oligodendrocytes	0.25	5	Zcchc18	21449
Oligodendrocytes	0.25	5	Zcchc18	21450
Fibroblast	0.5	5	Zcchc18	21451
Fibroblast	0.5	5	Zcchc18	21452
Fibroblast	0.5	5	Zcchc18	21453
Fibroblast	0.5	5	Zcchc18	21454
Fibroblast	0.5	5	Zcchc18	21455
Granule	0.5	5	Zcchc18	21456
Granule	0.5	5	Zcchc18	21457
Granule	0.5	5	Zcchc18	21458
Granule	0.5	5	Zcchc18	21459
Granule	0.5	5	Zcchc18	21460
MLI2	0.5	5	Zcchc18	21461
MLI2	0.5	5	Zcchc18	21462
MLI2	0.5	5	Zcchc18	21463
MLI2	0.5	5	Zcchc18	21464
MLI2	0.5	5	Zcchc18	21465
Purkinje	0.5	5	Zcchc18	21466
Purkinje	0.5	5	Zcchc18	21467
Purkinje	0.5	5	Zcchc18	21468
Purkinje	0.5	5	Zcchc18	21469
Purkinje	0.5	5	Zcchc18	21470
Bergmann	0.5	5	Zcchc18	21471
Bergmann	0.5	5	Zcchc18	21472
Bergmann	0.5	5	Zcchc18	21473
Bergmann	0.5	5	Zcchc18	21474
Bergmann	0.5	5	Zcchc18	21475
Oligodendrocytes	0.5	5	Zcchc18	21476
Oligodendrocytes	0.5	5	Zcchc18	21477
Oligodendrocytes	0.5	5	Zcchc18	21478
Oligodendrocytes	0.5	5	Zcchc18	21479
Oligodendrocytes	0.5	5	Zcchc18	21480
Fibroblast	0.75	5	Zcchc18	21481
Fibroblast	0.75	5	Zcchc18	21482
Fibroblast	0.75	5	Zcchc18	21483
Fibroblast	0.75	5	Zcchc18	21484
Fibroblast	0.75	5	Zcchc18	21485
Granule	0.75	5	Zcchc18	21486
Granule	0.75	5	Zcchc18	21487
Granule	0.75	5	Zcchc18	21488
Granule	0.75	5	Zcchc18	21489
Granule	0.75	5	Zcchc18	21490
MLI2	0.75	5	Zcchc18	21491
MLI2	0.75	5	Zcchc18	21492
MLI2	0.75	5	Zcchc18	21493
MLI2	0.75	5	Zcchc18	21494
MLI2	0.75	5	Zcchc18	21495
Purkinje	0.75	5	Zcchc18	21496
Purkinje	0.75	5	Zcchc18	21497
Purkinje	0.75	5	Zcchc18	21498
Purkinje	0.75	5	Zcchc18	21499
Purkinje	0.75	5	Zcchc18	21500
Bergmann	0.75	5	Zcchc18	21501
Bergmann	0.75	5	Zcchc18	21502
Bergmann	0.75	5	Zcchc18	21503
Bergmann	0.75	5	Zcchc18	21504
Bergmann	0.75	5	Zcchc18	21505
Oligodendrocytes	0.75	5	Zcchc18	21506
Oligodendrocytes	0.75	5	Zcchc18	21507
Oligodendrocytes	0.75	5	Zcchc18	21508
Oligodendrocytes	0.75	5	Zcchc18	21509
Oligodendrocytes	0.75	5	Zcchc18	21510
Fibroblast	0.25	25	Zcchc18	21511
Fibroblast	0.25	25	Zcchc18	21512
Fibroblast	0.25	25	Zcchc18	21513
Fibroblast	0.25	25	Zcchc18	21514
Fibroblast	0.25	25	Zcchc18	21515
Granule	0.25	25	Zcchc18	21516
Granule	0.25	25	Zcchc18	21517
Granule	0.25	25	Zcchc18	21518
Granule	0.25	25	Zcchc18	21519
Granule	0.25	25	Zcchc18	21520
MLI2	0.25	25	Zcchc18	21521
MLI2	0.25	25	Zcchc18	21522
MLI2	0.25	25	Zcchc18	21523
MLI2	0.25	25	Zcchc18	21524
MLI2	0.25	25	Zcchc18	21525
Purkinje	0.25	25	Zcchc18	21526
Purkinje	0.25	25	Zcchc18	21527
Purkinje	0.25	25	Zcchc18	21528
Purkinje	0.25	25	Zcchc18	21529
Purkinje	0.25	25	Zcchc18	21530
Bergmann	0.25	25	Zcchc18	21531
Bergmann	0.25	25	Zcchc18	21532
Bergmann	0.25	25	Zcchc18	21533
Bergmann	0.25	25	Zcchc18	21534
Bergmann	0.25	25	Zcchc18	21535
Oligodendrocytes	0.25	25	Zcchc18	21536
Oligodendrocytes	0.25	25	Zcchc18	21537
Oligodendrocytes	0.25	25	Zcchc18	21538
Oligodendrocytes	0.25	25	Zcchc18	21539
Oligodendrocytes	0.25	25	Zcchc18	21540
Fibroblast	0.5	25	Zcchc18	21541
Fibroblast	0.5	25	Zcchc18	21542
Fibroblast	0.5	25	Zcchc18	21543
Fibroblast	0.5	25	Zcchc18	21544
Fibroblast	0.5	25	Zcchc18	21545
Granule	0.5	25	Zcchc18	21546
Granule	0.5	25	Zcchc18	21547
Granule	0.5	25	Zcchc18	21548
Granule	0.5	25	Zcchc18	21549
Granule	0.5	25	Zcchc18	21550
MLI2	0.5	25	Zcchc18	21551
MLI2	0.5	25	Zcchc18	21552
MLI2	0.5	25	Zcchc18	21553
MLI2	0.5	25	Zcchc18	21554
MLI2	0.5	25	Zcchc18	21555
Purkinje	0.5	25	Zcchc18	21556
Purkinje	0.5	25	Zcchc18	21557
Purkinje	0.5	25	Zcchc18	21558
Purkinje	0.5	25	Zcchc18	21559
Purkinje	0.5	25	Zcchc18	21560
Bergmann	0.5	25	Zcchc18	21561
Bergmann	0.5	25	Zcchc18	21562
Bergmann	0.5	25	Zcchc18	21563
Bergmann	0.5	25	Zcchc18	21564
Bergmann	0.5	25	Zcchc18	21565
Oligodendrocytes	0.5	25	Zcchc18	21566
Oligodendrocytes	0.5	25	Zcchc18	21567
Oligodendrocytes	0.5	25	Zcchc18	21568
Oligodendrocytes	0.5	25	Zcchc18	21569
Oligodendrocytes	0.5	25	Zcchc18	21570
Fibroblast	0.75	25	Zcchc18	21571
Fibroblast	0.75	25	Zcchc18	21572
Fibroblast	0.75	25	Zcchc18	21573
Fibroblast	0.75	25	Zcchc18	21574
Fibroblast	0.75	25	Zcchc18	21575
Granule	0.75	25	Zcchc18	21576
Granule	0.75	25	Zcchc18	21577
Granule	0.75	25	Zcchc18	21578
Granule	0.75	25	Zcchc18	21579
Granule	0.75	25	Zcchc18	21580
MLI2	0.75	25	Zcchc18	21581
MLI2	0.75	25	Zcchc18	21582
MLI2	0.75	25	Zcchc18	21583
MLI2	0.75	25	Zcchc18	21584
MLI2	0.75	25	Zcchc18	21585
Purkinje	0.75	25	Zcchc18	21586
Purkinje	0.75	25	Zcchc18	21587
Purkinje	0.75	25	Zcchc18	21588
Purkinje	0.75	25	Zcchc18	21589
Purkinje	0.75	25	Zcchc18	21590
Bergmann	0.75	25	Zcchc18	21591
Bergmann	0.75	25	Zcchc18	21592
Bergmann	0.75	25	Zcchc18	21593
Bergmann	0.75	25	Zcchc18	21594
Bergmann	0.75	25	Zcchc18	21595
Oligodendrocytes	0.75	25	Zcchc18	21596
Oligodendrocytes	0.75	25	Zcchc18	21597
Oligodendrocytes	0.75	25	Zcchc18	21598
Oligodendrocytes	0.75	25	Zcchc18	21599
Oligodendrocytes	0.75	25	Zcchc18	21600
Fibroblast	0.25	0	Fry	21601
Fibroblast	0.25	0	Fry	21602
Fibroblast	0.25	0	Fry	21603
Fibroblast	0.25	0	Fry	21604
Fibroblast	0.25	0	Fry	21605
Granule	0.25	0	Fry	21606
Granule	0.25	0	Fry	21607
Granule	0.25	0	Fry	21608
Granule	0.25	0	Fry	21609
Granule	0.25	0	Fry	21610
MLI2	0.25	0	Fry	21611
MLI2	0.25	0	Fry	21612
MLI2	0.25	0	Fry	21613
MLI2	0.25	0	Fry	21614
MLI2	0.25	0	Fry	21615
Purkinje	0.25	0	Fry	21616
Purkinje	0.25	0	Fry	21617
Purkinje	0.25	0	Fry	21618
Purkinje	0.25	0	Fry	21619
Purkinje	0.25	0	Fry	21620
Bergmann	0.25	0	Fry	21621
Bergmann	0.25	0	Fry	21622
Bergmann	0.25	0	Fry	21623
Bergmann	0.25	0	Fry	21624
Bergmann	0.25	0	Fry	21625
Oligodendrocytes	0.25	0	Fry	21626
Oligodendrocytes	0.25	0	Fry	21627
Oligodendrocytes	0.25	0	Fry	21628
Oligodendrocytes	0.25	0	Fry	21629
Oligodendrocytes	0.25	0	Fry	21630
Fibroblast	0.5	0	Fry	21631
Fibroblast	0.5	0	Fry	21632
Fibroblast	0.5	0	Fry	21633
Fibroblast	0.5	0	Fry	21634
Fibroblast	0.5	0	Fry	21635
Granule	0.5	0	Fry	21636
Granule	0.5	0	Fry	21637
Granule	0.5	0	Fry	21638
Granule	0.5	0	Fry	21639
Granule	0.5	0	Fry	21640
MLI2	0.5	0	Fry	21641
MLI2	0.5	0	Fry	21642
MLI2	0.5	0	Fry	21643
MLI2	0.5	0	Fry	21644
MLI2	0.5	0	Fry	21645
Purkinje	0.5	0	Fry	21646
Purkinje	0.5	0	Fry	21647
Purkinje	0.5	0	Fry	21648
Purkinje	0.5	0	Fry	21649
Purkinje	0.5	0	Fry	21650
Bergmann	0.5	0	Fry	21651
Bergmann	0.5	0	Fry	21652
Bergmann	0.5	0	Fry	21653
Bergmann	0.5	0	Fry	21654
Bergmann	0.5	0	Fry	21655
Oligodendrocytes	0.5	0	Fry	21656
Oligodendrocytes	0.5	0	Fry	21657
Oligodendrocytes	0.5	0	Fry	21658
Oligodendrocytes	0.5	0	Fry	21659
Oligodendrocytes	0.5	0	Fry	21660
Fibroblast	0.75	0	Fry	21661
Fibroblast	0.75	0	Fry	21662
Fibroblast	0.75	0	Fry	21663
Fibroblast	0.75	0	Fry	21664
Fibroblast	0.75	0	Fry	21665
Granule	0.75	0	Fry	21666
Granule	0.75	0	Fry	21667
Granule	0.75	0	Fry	21668
Granule	0.75	0	Fry	21669
Granule	0.75	0	Fry	21670
MLI2	0.75	0	Fry	21671
MLI2	0.75	0	Fry	21672
MLI2	0.75	0	Fry	21673
MLI2	0.75	0	Fry	21674
MLI2	0.75	0	Fry	21675
Purkinje	0.75	0	Fry	21676
Purkinje	0.75	0	Fry	21677
Purkinje	0.75	0	Fry	21678
Purkinje	0.75	0	Fry	21679
Purkinje	0.75	0	Fry	21680
Bergmann	0.75	0	Fry	21681
Bergmann	0.75	0	Fry	21682
Bergmann	0.75	0	Fry	21683
Bergmann	0.75	0	Fry	21684
Bergmann	0.75	0	Fry	21685
Oligodendrocytes	0.75	0	Fry	21686
Oligodendrocytes	0.75	0	Fry	21687
Oligodendrocytes	0.75	0	Fry	21688
Oligodendrocytes	0.75	0	Fry	21689
Oligodendrocytes	0.75	0	Fry	21690
Fibroblast	0.25	1	Fry	21691
Fibroblast	0.25	1	Fry	21692
Fibroblast	0.25	1	Fry	21693
Fibroblast	0.25	1	Fry	21694
Fibroblast	0.25	1	Fry	21695
Granule	0.25	1	Fry	21696
Granule	0.25	1	Fry	21697
Granule	0.25	1	Fry	21698
Granule	0.25	1	Fry	21699
Granule	0.25	1	Fry	21700
MLI2	0.25	1	Fry	21701
MLI2	0.25	1	Fry	21702
MLI2	0.25	1	Fry	21703
MLI2	0.25	1	Fry	21704
MLI2	0.25	1	Fry	21705
Purkinje	0.25	1	Fry	21706
Purkinje	0.25	1	Fry	21707
Purkinje	0.25	1	Fry	21708
Purkinje	0.25	1	Fry	21709
Purkinje	0.25	1	Fry	21710
Bergmann	0.25	1	Fry	21711
Bergmann	0.25	1	Fry	21712
Bergmann	0.25	1	Fry	21713
Bergmann	0.25	1	Fry	21714
Bergmann	0.25	1	Fry	21715
Oligodendrocytes	0.25	1	Fry	21716
Oligodendrocytes	0.25	1	Fry	21717
Oligodendrocytes	0.25	1	Fry	21718
Oligodendrocytes	0.25	1	Fry	21719
Oligodendrocytes	0.25	1	Fry	21720
Fibroblast	0.5	1	Fry	21721
Fibroblast	0.5	1	Fry	21722
Fibroblast	0.5	1	Fry	21723
Fibroblast	0.5	1	Fry	21724
Fibroblast	0.5	1	Fry	21725
Granule	0.5	1	Fry	21726
Granule	0.5	1	Fry	21727
Granule	0.5	1	Fry	21728
Granule	0.5	1	Fry	21729
Granule	0.5	1	Fry	21730
MLI2	0.5	1	Fry	21731
MLI2	0.5	1	Fry	21732
MLI2	0.5	1	Fry	21733
MLI2	0.5	1	Fry	21734
MLI2	0.5	1	Fry	21735
Purkinje	0.5	1	Fry	21736
Purkinje	0.5	1	Fry	21737
Purkinje	0.5	1	Fry	21738
Purkinje	0.5	1	Fry	21739
Purkinje	0.5	1	Fry	21740
Bergmann	0.5	1	Fry	21741
Bergmann	0.5	1	Fry	21742
Bergmann	0.5	1	Fry	21743
Bergmann	0.5	1	Fry	21744
Bergmann	0.5	1	Fry	21745
Oligodendrocytes	0.5	1	Fry	21746
Oligodendrocytes	0.5	1	Fry	21747
Oligodendrocytes	0.5	1	Fry	21748
Oligodendrocytes	0.5	1	Fry	21749
Oligodendrocytes	0.5	1	Fry	21750
Fibroblast	0.75	1	Fry	21751
Fibroblast	0.75	1	Fry	21752
Fibroblast	0.75	1	Fry	21753
Fibroblast	0.75	1	Fry	21754
Fibroblast	0.75	1	Fry	21755
Granule	0.75	1	Fry	21756
Granule	0.75	1	Fry	21757
Granule	0.75	1	Fry	21758
Granule	0.75	1	Fry	21759
Granule	0.75	1	Fry	21760
MLI2	0.75	1	Fry	21761
MLI2	0.75	1	Fry	21762
MLI2	0.75	1	Fry	21763
MLI2	0.75	1	Fry	21764
MLI2	0.75	1	Fry	21765
Purkinje	0.75	1	Fry	21766
Purkinje	0.75	1	Fry	21767
Purkinje	0.75	1	Fry	21768
Purkinje	0.75	1	Fry	21769
Purkinje	0.75	1	Fry	21770
Bergmann	0.75	1	Fry	21771
Bergmann	0.75	1	Fry	21772
Bergmann	0.75	1	Fry	21773
Bergmann	0.75	1	Fry	21774
Bergmann	0.75	1	Fry	21775
Oligodendrocytes	0.75	1	Fry	21776
Oligodendrocytes	0.75	1	Fry	21777
Oligodendrocytes	0.75	1	Fry	21778
Oligodendrocytes	0.75	1	Fry	21779
Oligodendrocytes	0.75	1	Fry	21780
Fibroblast	0.25	5	Fry	21781
Fibroblast	0.25	5	Fry	21782
Fibroblast	0.25	5	Fry	21783
Fibroblast	0.25	5	Fry	21784
Fibroblast	0.25	5	Fry	21785
Granule	0.25	5	Fry	21786
Granule	0.25	5	Fry	21787
Granule	0.25	5	Fry	21788
Granule	0.25	5	Fry	21789
Granule	0.25	5	Fry	21790
MLI2	0.25	5	Fry	21791
MLI2	0.25	5	Fry	21792
MLI2	0.25	5	Fry	21793
MLI2	0.25	5	Fry	21794
MLI2	0.25	5	Fry	21795
Purkinje	0.25	5	Fry	21796
Purkinje	0.25	5	Fry	21797
Purkinje	0.25	5	Fry	21798
Purkinje	0.25	5	Fry	21799
Purkinje	0.25	5	Fry	21800
Bergmann	0.25	5	Fry	21801
Bergmann	0.25	5	Fry	21802
Bergmann	0.25	5	Fry	21803
Bergmann	0.25	5	Fry	21804
Bergmann	0.25	5	Fry	21805
Oligodendrocytes	0.25	5	Fry	21806
Oligodendrocytes	0.25	5	Fry	21807
Oligodendrocytes	0.25	5	Fry	21808
Oligodendrocytes	0.25	5	Fry	21809
Oligodendrocytes	0.25	5	Fry	21810
Fibroblast	0.5	5	Fry	21811
Fibroblast	0.5	5	Fry	21812
Fibroblast	0.5	5	Fry	21813
Fibroblast	0.5	5	Fry	21814
Fibroblast	0.5	5	Fry	21815
Granule	0.5	5	Fry	21816
Granule	0.5	5	Fry	21817
Granule	0.5	5	Fry	21818
Granule	0.5	5	Fry	21819
Granule	0.5	5	Fry	21820
MLI2	0.5	5	Fry	21821
MLI2	0.5	5	Fry	21822
MLI2	0.5	5	Fry	21823
MLI2	0.5	5	Fry	21824
MLI2	0.5	5	Fry	21825
Purkinje	0.5	5	Fry	21826
Purkinje	0.5	5	Fry	21827
Purkinje	0.5	5	Fry	21828
Purkinje	0.5	5	Fry	21829
Purkinje	0.5	5	Fry	21830
Bergmann	0.5	5	Fry	21831
Bergmann	0.5	5	Fry	21832
Bergmann	0.5	5	Fry	21833
Bergmann	0.5	5	Fry	21834
Bergmann	0.5	5	Fry	21835
Oligodendrocytes	0.5	5	Fry	21836
Oligodendrocytes	0.5	5	Fry	21837
Oligodendrocytes	0.5	5	Fry	21838
Oligodendrocytes	0.5	5	Fry	21839
Oligodendrocytes	0.5	5	Fry	21840
Fibroblast	0.75	5	Fry	21841
Fibroblast	0.75	5	Fry	21842
Fibroblast	0.75	5	Fry	21843
Fibroblast	0.75	5	Fry	21844
Fibroblast	0.75	5	Fry	21845
Granule	0.75	5	Fry	21846
Granule	0.75	5	Fry	21847
Granule	0.75	5	Fry	21848
Granule	0.75	5	Fry	21849
Granule	0.75	5	Fry	21850
MLI2	0.75	5	Fry	21851
MLI2	0.75	5	Fry	21852
MLI2	0.75	5	Fry	21853
MLI2	0.75	5	Fry	21854
MLI2	0.75	5	Fry	21855
Purkinje	0.75	5	Fry	21856
Purkinje	0.75	5	Fry	21857
Purkinje	0.75	5	Fry	21858
Purkinje	0.75	5	Fry	21859
Purkinje	0.75	5	Fry	21860
Bergmann	0.75	5	Fry	21861
Bergmann	0.75	5	Fry	21862
Bergmann	0.75	5	Fry	21863
Bergmann	0.75	5	Fry	21864
Bergmann	0.75	5	Fry	21865
Oligodendrocytes	0.75	5	Fry	21866
Oligodendrocytes	0.75	5	Fry	21867
Oligodendrocytes	0.75	5	Fry	21868
Oligodendrocytes	0.75	5	Fry	21869
Oligodendrocytes	0.75	5	Fry	21870
Fibroblast	0.25	25	Fry	21871
Fibroblast	0.25	25	Fry	21872
Fibroblast	0.25	25	Fry	21873
Fibroblast	0.25	25	Fry	21874
Fibroblast	0.25	25	Fry	21875
Granule	0.25	25	Fry	21876
Granule	0.25	25	Fry	21877
Granule	0.25	25	Fry	21878
Granule	0.25	25	Fry	21879
Granule	0.25	25	Fry	21880
MLI2	0.25	25	Fry	21881
MLI2	0.25	25	Fry	21882
MLI2	0.25	25	Fry	21883
MLI2	0.25	25	Fry	21884
MLI2	0.25	25	Fry	21885
Purkinje	0.25	25	Fry	21886
Purkinje	0.25	25	Fry	21887
Purkinje	0.25	25	Fry	21888
Purkinje	0.25	25	Fry	21889
Purkinje	0.25	25	Fry	21890
Bergmann	0.25	25	Fry	21891
Bergmann	0.25	25	Fry	21892
Bergmann	0.25	25	Fry	21893
Bergmann	0.25	25	Fry	21894
Bergmann	0.25	25	Fry	21895
Oligodendrocytes	0.25	25	Fry	21896
Oligodendrocytes	0.25	25	Fry	21897
Oligodendrocytes	0.25	25	Fry	21898
Oligodendrocytes	0.25	25	Fry	21899
Oligodendrocytes	0.25	25	Fry	21900
Fibroblast	0.5	25	Fry	21901
Fibroblast	0.5	25	Fry	21902
Fibroblast	0.5	25	Fry	21903
Fibroblast	0.5	25	Fry	21904
Fibroblast	0.5	25	Fry	21905
Granule	0.5	25	Fry	21906
Granule	0.5	25	Fry	21907
Granule	0.5	25	Fry	21908
Granule	0.5	25	Fry	21909
Granule	0.5	25	Fry	21910
MLI2	0.5	25	Fry	21911
MLI2	0.5	25	Fry	21912
MLI2	0.5	25	Fry	21913
MLI2	0.5	25	Fry	21914
MLI2	0.5	25	Fry	21915
Purkinje	0.5	25	Fry	21916
Purkinje	0.5	25	Fry	21917
Purkinje	0.5	25	Fry	21918
Purkinje	0.5	25	Fry	21919
Purkinje	0.5	25	Fry	21920
Bergmann	0.5	25	Fry	21921
Bergmann	0.5	25	Fry	21922
Bergmann	0.5	25	Fry	21923
Bergmann	0.5	25	Fry	21924
Bergmann	0.5	25	Fry	21925
Oligodendrocytes	0.5	25	Fry	21926
Oligodendrocytes	0.5	25	Fry	21927
Oligodendrocytes	0.5	25	Fry	21928
Oligodendrocytes	0.5	25	Fry	21929
Oligodendrocytes	0.5	25	Fry	21930
Fibroblast	0.75	25	Fry	21931
Fibroblast	0.75	25	Fry	21932
Fibroblast	0.75	25	Fry	21933
Fibroblast	0.75	25	Fry	21934
Fibroblast	0.75	25	Fry	21935
Granule	0.75	25	Fry	21936
Granule	0.75	25	Fry	21937
Granule	0.75	25	Fry	21938
Granule	0.75	25	Fry	21939
Granule	0.75	25	Fry	21940
MLI2	0.75	25	Fry	21941
MLI2	0.75	25	Fry	21942
MLI2	0.75	25	Fry	21943
MLI2	0.75	25	Fry	21944
MLI2	0.75	25	Fry	21945
Purkinje	0.75	25	Fry	21946
Purkinje	0.75	25	Fry	21947
Purkinje	0.75	25	Fry	21948
Purkinje	0.75	25	Fry	21949
Purkinje	0.75	25	Fry	21950
Bergmann	0.75	25	Fry	21951
Bergmann	0.75	25	Fry	21952
Bergmann	0.75	25	Fry	21953
Bergmann	0.75	25	Fry	21954
Bergmann	0.75	25	Fry	21955
Oligodendrocytes	0.75	25	Fry	21956
Oligodendrocytes	0.75	25	Fry	21957
Oligodendrocytes	0.75	25	Fry	21958
Oligodendrocytes	0.75	25	Fry	21959
Oligodendrocytes	0.75	25	Fry	21960
Fibroblast	0.25	0	Gad1	21961
Fibroblast	0.25	0	Gad1	21962
Fibroblast	0.25	0	Gad1	21963
Fibroblast	0.25	0	Gad1	21964
Fibroblast	0.25	0	Gad1	21965
Granule	0.25	0	Gad1	21966
Granule	0.25	0	Gad1	21967
Granule	0.25	0	Gad1	21968
Granule	0.25	0	Gad1	21969
Granule	0.25	0	Gad1	21970
MLI2	0.25	0	Gad1	21971
MLI2	0.25	0	Gad1	21972
MLI2	0.25	0	Gad1	21973
MLI2	0.25	0	Gad1	21974
MLI2	0.25	0	Gad1	21975
Purkinje	0.25	0	Gad1	21976
Purkinje	0.25	0	Gad1	21977
Purkinje	0.25	0	Gad1	21978
Purkinje	0.25	0	Gad1	21979
Purkinje	0.25	0	Gad1	21980
Bergmann	0.25	0	Gad1	21981
Bergmann	0.25	0	Gad1	21982
Bergmann	0.25	0	Gad1	21983
Bergmann	0.25	0	Gad1	21984
Bergmann	0.25	0	Gad1	21985
Oligodendrocytes	0.25	0	Gad1	21986
Oligodendrocytes	0.25	0	Gad1	21987
Oligodendrocytes	0.25	0	Gad1	21988
Oligodendrocytes	0.25	0	Gad1	21989
Oligodendrocytes	0.25	0	Gad1	21990
Fibroblast	0.5	0	Gad1	21991
Fibroblast	0.5	0	Gad1	21992
Fibroblast	0.5	0	Gad1	21993
Fibroblast	0.5	0	Gad1	21994
Fibroblast	0.5	0	Gad1	21995
Granule	0.5	0	Gad1	21996
Granule	0.5	0	Gad1	21997
Granule	0.5	0	Gad1	21998
Granule	0.5	0	Gad1	21999
Granule	0.5	0	Gad1	22000
MLI2	0.5	0	Gad1	22001
MLI2	0.5	0	Gad1	22002
MLI2	0.5	0	Gad1	22003
MLI2	0.5	0	Gad1	22004
MLI2	0.5	0	Gad1	22005
Purkinje	0.5	0	Gad1	22006
Purkinje	0.5	0	Gad1	22007
Purkinje	0.5	0	Gad1	22008
Purkinje	0.5	0	Gad1	22009
Purkinje	0.5	0	Gad1	22010
Bergmann	0.5	0	Gad1	22011
Bergmann	0.5	0	Gad1	22012
Bergmann	0.5	0	Gad1	22013
Bergmann	0.5	0	Gad1	22014
Bergmann	0.5	0	Gad1	22015
Oligodendrocytes	0.5	0	Gad1	22016
Oligodendrocytes	0.5	0	Gad1	22017
Oligodendrocytes	0.5	0	Gad1	22018
Oligodendrocytes	0.5	0	Gad1	22019
Oligodendrocytes	0.5	0	Gad1	22020
Fibroblast	0.75	0	Gad1	22021
Fibroblast	0.75	0	Gad1	22022
Fibroblast	0.75	0	Gad1	22023
Fibroblast	0.75	0	Gad1	22024
Fibroblast	0.75	0	Gad1	22025
Granule	0.75	0	Gad1	22026
Granule	0.75	0	Gad1	22027
Granule	0.75	0	Gad1	22028
Granule	0.75	0	Gad1	22029
Granule	0.75	0	Gad1	22030
MLI2	0.75	0	Gad1	22031
MLI2	0.75	0	Gad1	22032
MLI2	0.75	0	Gad1	22033
MLI2	0.75	0	Gad1	22034
MLI2	0.75	0	Gad1	22035
Purkinje	0.75	0	Gad1	22036
Purkinje	0.75	0	Gad1	22037
Purkinje	0.75	0	Gad1	22038
Purkinje	0.75	0	Gad1	22039
Purkinje	0.75	0	Gad1	22040
Bergmann	0.75	0	Gad1	22041
Bergmann	0.75	0	Gad1	22042
Bergmann	0.75	0	Gad1	22043
Bergmann	0.75	0	Gad1	22044
Bergmann	0.75	0	Gad1	22045
Oligodendrocytes	0.75	0	Gad1	22046
Oligodendrocytes	0.75	0	Gad1	22047
Oligodendrocytes	0.75	0	Gad1	22048
Oligodendrocytes	0.75	0	Gad1	22049
Oligodendrocytes	0.75	0	Gad1	22050
Fibroblast	0.25	1	Gad1	22051
Fibroblast	0.25	1	Gad1	22052
Fibroblast	0.25	1	Gad1	22053
Fibroblast	0.25	1	Gad1	22054
Fibroblast	0.25	1	Gad1	22055
Granule	0.25	1	Gad1	22056
Granule	0.25	1	Gad1	22057
Granule	0.25	1	Gad1	22058
Granule	0.25	1	Gad1	22059
Granule	0.25	1	Gad1	22060
MLI2	0.25	1	Gad1	22061
MLI2	0.25	1	Gad1	22062
MLI2	0.25	1	Gad1	22063
MLI2	0.25	1	Gad1	22064
MLI2	0.25	1	Gad1	22065
Purkinje	0.25	1	Gad1	22066
Purkinje	0.25	1	Gad1	22067
Purkinje	0.25	1	Gad1	22068
Purkinje	0.25	1	Gad1	22069
Purkinje	0.25	1	Gad1	22070
Bergmann	0.25	1	Gad1	22071
Bergmann	0.25	1	Gad1	22072
Bergmann	0.25	1	Gad1	22073
Bergmann	0.25	1	Gad1	22074
Bergmann	0.25	1	Gad1	22075
Oligodendrocytes	0.25	1	Gad1	22076
Oligodendrocytes	0.25	1	Gad1	22077
Oligodendrocytes	0.25	1	Gad1	22078
Oligodendrocytes	0.25	1	Gad1	22079
Oligodendrocytes	0.25	1	Gad1	22080
Fibroblast	0.5	1	Gad1	22081
Fibroblast	0.5	1	Gad1	22082
Fibroblast	0.5	1	Gad1	22083
Fibroblast	0.5	1	Gad1	22084
Fibroblast	0.5	1	Gad1	22085
Granule	0.5	1	Gad1	22086
Granule	0.5	1	Gad1	22087
Granule	0.5	1	Gad1	22088
Granule	0.5	1	Gad1	22089
Granule	0.5	1	Gad1	22090
MLI2	0.5	1	Gad1	22091
MLI2	0.5	1	Gad1	22092
MLI2	0.5	1	Gad1	22093
MLI2	0.5	1	Gad1	22094
MLI2	0.5	1	Gad1	22095
Purkinje	0.5	1	Gad1	22096
Purkinje	0.5	1	Gad1	22097
Purkinje	0.5	1	Gad1	22098
Purkinje	0.5	1	Gad1	22099
Purkinje	0.5	1	Gad1	22100
Bergmann	0.5	1	Gad1	22101
